id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1494799799677161474,1494790236378968076,2022-02-18 14:23:38 Pacific Standard Time,2022-02-18,14:23:38,-0800,2474488452,steveb23,c’mon Steve,,@Forbes Kanye who?,in,[],[],[],0,0,0,[],[],https://twitter.com/steveb23/status/1494799799677161474,False,,0,,,,,,,,"[{'screen_name': 'Forbes', 'name': 'Forbes', 'id': '91478624'}]",,,,
1494799799002050568,1494797621235433475,2022-02-18 14:23:38 Pacific Standard Time,2022-02-18,14:23:38,-0800,1489672966535319557,girlwriter5,ace chu,,@Mennayar @FoxNews @kanyewest @kanyewest how would be the best way to address him? My gravest concern is for the well-being of @KimKardashian and her family. I don’t want them to suffer in any way. It can be difficult what they are going through.,en,"[{'screen_name': 'kimkardashian', 'name': 'kim kardashian west', 'id': '25365536'}]",[],[],2,0,0,[],[],https://twitter.com/girlwriter5/status/1494799799002050568,False,,0,,,,,,,,"[{'screen_name': 'Mennayar', 'name': 'Mennayar', 'id': '15832255'}, {'screen_name': 'FoxNews', 'name': 'Fox News', 'id': '1367531'}, {'screen_name': 'kanyewest', 'name': 'ye', 'id': '169686021'}]",,,,
1494799798981074947,1494785445078519809,2022-02-18 14:23:38 Pacific Standard Time,2022-02-18,14:23:38,-0800,1471593941455847424,amir32700,Amirwrld999,,@kortney_wilks @alphaa_sony @Y0_Astro @_ColeBennett_ @kanyewest Melly* mixed personality,en,[],[],[],0,0,0,[],[],https://twitter.com/Amir32700/status/1494799798981074947,False,,0,,,,,,,,"[{'screen_name': 'kortney_wilks', 'name': 'Kortney Wilks', 'id': '856181068973658113'}, {'screen_name': 'alphaa_sony', 'name': 'zolo', 'id': '24465745'}, {'screen_name': 'Y0_Astro', 'name': 'Astro⁹⁹⁹ ₉⁹₉', 'id': '1120113406441402368'}, {'screen_name': '_ColeBennett_', 'name': 'Cole Bennett', 'id': '237875746'}, {'screen_name': 'kanyewest', 'name': 'ye', 'id': '169686021'}]",,,,
1494799796699156480,1494781660973473798,2022-02-18 14:23:38 Pacific Standard Time,2022-02-18,14:23:38,-0800,1192462002750283777,bigsus1time,darth sus,,@YourManSky @kanyewest today Trdee said why the fuck u still saving hoes u must work for S.H.I.E.L.D. or some shit man,en,[],[],[],0,0,0,[],[],https://twitter.com/bigsus1time/status/1494799796699156480,False,,0,,,,,,,,"[{'screen_name': 'YourManSky', 'name': 'lara crocs: womb raider', 'id': '1650927600'}, {'screen_name': 'kanyewest', 'name': 'ye', 'id': '169686021'}]",,,,
1494799796573511680,1494752109513818127,2022-02-18 14:23:38 Pacific Standard Time,2022-02-18,14:23:38,-0800,956474022434394112,thebeeberry,Wuthering Likes 🐝🐝🍓,,@braintree_ Kanye's jacket straight from set of Rita Sue and Bob too,en,[],[],[],0,0,0,[],[],https://twitter.com/thebeeberry/status/1494799796573511680,False,,0,,,,,,,,"[{'screen_name': 'braintree_', 'name': 'Shanine Shanine', 'id': '19843379'}]",,,,
1494799790017847299,1494799790017847299,2022-02-18 14:23:36 Pacific Standard Time,2022-02-18,14:23:36,-0800,876617349943640065,the_mvppp,🇵🇦,,If you ain’t lose the person who raised you you’ll never understand why Kanye don’t give a fxckkkkk,en,[],[],[],0,0,0,[],[],https://twitter.com/The_mvppp/status/1494799790017847299,False,,0,,,,,,,,[],,,,
1494799786112913410,1494754266988302346,2022-02-18 14:23:35 Pacific Standard Time,2022-02-18,14:23:35,-0800,2250912918,morndraug,Ono Ono Ono quem compra NFT é corno,,"@cordeiro_555 Porra cara, eu sou  Mas pelo menos eu não tenho fan account do Kanye West",pt,[],[],[],2,0,1,[],[],https://twitter.com/Morndraug/status/1494799786112913410,False,,0,,,,,,,,"[{'screen_name': 'cordeiro_555', 'name': 'merme', 'id': '2923745032'}]",,,,
1494799784133210113,1494799784133210113,2022-02-18 14:23:35 Pacific Standard Time,2022-02-18,14:23:35,-0800,1229801081389146114,bluelakesail,bluelakesail,,"@kanyewest KK don’t want you, SNL don’t want you, your ex girlfriend don’t want you, majority of the world thinks you stink as an “artist “, time to stfu and slink away, maybe your kids still want you but that won’t last they will eventually see you as the LOSER you are",en,[],[],[],0,0,0,[],[],https://twitter.com/bluelakesail/status/1494799784133210113,False,,0,,,,,,,,[],,,,
1494799781750841345,1494799781750841345,2022-02-18 14:23:34 Pacific Standard Time,2022-02-18,14:23:34,-0800,4252330411,r0bzit0,Robzito,,Can somebody please help us keep Kanye out of the news! #MakeKanye2006Again,en,[],[],[],0,0,0,['makekanye2006again'],[],https://twitter.com/R0bzit0/status/1494799781750841345,False,,0,,,,,,,,[],,,,
1494799781251764233,1494799781251764233,2022-02-18 14:23:34 Pacific Standard Time,2022-02-18,14:23:34,-0800,1048606070543974401,jesseraxon,“🪂”,,Kanye really revived Commons career in the early 2000s,en,[],[],[],0,0,0,[],[],https://twitter.com/JesseRaxon/status/1494799781251764233,False,,0,,,,,,,,[],,,,
1494799776881287170,1494799776881287170,2022-02-18 14:23:33 Pacific Standard Time,2022-02-18,14:23:33,-0800,29014651,mr_spann,Blue Collar Scholar,,The first time I heard it ON THE RADIO I had no reaction either. And this is back when I fucked with Kanye. Like it's wild watching people be amazed that others aren't amazed by their idols.,en,[],[],[],0,0,0,[],[],https://twitter.com/Mr_Spann/status/1494799776881287170,False,https://twitter.com/WhiteSoxFreddie/status/1494102924678606853,0,,,,,,,,[],,,,
1494799771726495746,1494799771726495746,2022-02-18 14:23:32 Pacific Standard Time,2022-02-18,14:23:32,-0800,2500364238,thecooluncool,Blue🎭Masked the Hero™️,,I respected Kanye for redefining it at one point.   !But …  Who’s the next Kanye?  Or should I just simple say …  Who’s next?,en,[],[],[],0,0,0,[],[],https://twitter.com/thecoolUNCOOL/status/1494799771726495746,False,,0,,,,,,,,[],,,,
1494799769046298626,1494799769046298626,2022-02-18 14:23:31 Pacific Standard Time,2022-02-18,14:23:31,-0800,29732568,jacuzzichase,Lex Diamond,,"Top 5  1. Big 2. Jay 3. Pac 4. Nas 5. Snoop  Outside of that it’s no one definitely better than Kanye, top 5-10 for sure, right up there with Wayne",en,[],[],[],0,0,0,[],[],https://twitter.com/JacuzziChase/status/1494799769046298626,False,https://twitter.com/chartdata/status/1494522041105584132,0,,,,,,,,[],,,,
1494799765984497665,1494799765984497665,2022-02-18 14:23:30 Pacific Standard Time,2022-02-18,14:23:30,-0800,1472530411020599297,tomasfcipriano,Cipry_,,Kanye once said:one good girl is worth a thousend bitches.,en,[],[],[],0,1,0,[],[],https://twitter.com/tomasfcipriano/status/1494799765984497665,False,,0,,,,,,,,[],,,,
1494799764017549314,1494799764017549314,2022-02-18 14:23:30 Pacific Standard Time,2022-02-18,14:23:30,-0800,30339789,tkurth1,TKurth,,Kanye charging $200 for his album? Ima just keep playing his old shit 😭😭😭,en,[],[],[],0,0,0,[],[],https://twitter.com/TKurth1/status/1494799764017549314,False,,0,,,,,,,,[],,,,
1494799756177989633,1494799756177989633,2022-02-18 14:23:28 Pacific Standard Time,2022-02-18,14:23:28,-0800,2764506659,mattyhowitz,Matthew Howitz,,Kanye west documentary is pretty dope,en,[],[],[],0,0,0,[],[],https://twitter.com/MattyHowitz/status/1494799756177989633,False,,0,,,,,,,,[],,,,
1494799750436208654,1494799750436208654,2022-02-18 14:23:27 Pacific Standard Time,2022-02-18,14:23:27,-0800,105196448,dnzlgibson9,General Cornrow Wallace,,I’m sick of hearing about Kanye and Trump. No one is doing shit to neither one so why keep talking about them.,en,[],[],[],0,0,0,[],[],https://twitter.com/dnzlgibson9/status/1494799750436208654,False,,0,,,,,,,,[],,,,
1494799749098221570,1494785445078519809,2022-02-18 14:23:26 Pacific Standard Time,2022-02-18,14:23:26,-0800,1409454918071734277,piaybo1carti,brian,,@yibbywtf @Easyissac2 @_ColeBennett_ @kanyewest he’s going to shoot #treesha,en,[],[],[],0,0,3,['treesha'],[],https://twitter.com/pIaybo1carti/status/1494799749098221570,False,,0,,,,,,,,"[{'screen_name': 'yibbywtf', 'name': 'Yxbby', 'id': '912782000007901184'}, {'screen_name': 'Easyissac2', 'name': 'Issac', 'id': '1448760491103379465'}, {'screen_name': '_ColeBennett_', 'name': 'Cole Bennett', 'id': '237875746'}, {'screen_name': 'kanyewest', 'name': 'ye', 'id': '169686021'}]",,,,
1494799735655387143,1494799735655387143,2022-02-18 14:23:23 Pacific Standard Time,2022-02-18,14:23:23,-0800,3067232116,eiusiveemotions,𝓣,,KANYE SO NASTY WHATJDJJDJS  https://t.co/vMABuKDgdG,ht,[],[],"['https://pbs.twimg.com/media/FL6YZXhXMAA27Bk.jpg', 'https://pbs.twimg.com/media/FL6YZXhXMAUGmMp.jpg']",0,1,4,[],[],https://twitter.com/eIusiveemotions/status/1494799735655387143,False,,1,https://pbs.twimg.com/media/FL6YZXhXMAA27Bk.jpg,,,,,,,[],,,,
1494799728437084165,1494799728437084165,2022-02-18 14:23:21 Pacific Standard Time,2022-02-18,14:23:21,-0800,1384920476842090497,niascloud,n🌼,,"que tenga canciones guardadas en spotify de kanye west solo porque un chico que me medio gustaba me dijo que le escuchara,, a disgrace si soy",es,[],[],[],0,0,0,[],[],https://twitter.com/niascloud/status/1494799728437084165,False,,0,,,,,,,,[],,,,
1494799725769498640,1494799725769498640,2022-02-18 14:23:21 Pacific Standard Time,2022-02-18,14:23:21,-0800,753055592726487040,tugeknyte,jtownsend,,"i see why Kanye so confident, his mama was definitely hyping him up the whole time lol",en,[],[],[],0,0,0,[],[],https://twitter.com/tugeknyte/status/1494799725769498640,False,,0,,,,,,,,[],,,,
1494799722749607945,1494718361435095041,2022-02-18 14:23:20 Pacific Standard Time,2022-02-18,14:23:20,-0800,1328513843371368450,philltheiv,Phil L The IV,,"@mic Kanye doesn't have fans, he has followers. He's a cult leader",en,[],[],[],0,0,0,[],[],https://twitter.com/PhilLTheIV/status/1494799722749607945,False,,0,,,,,,,,"[{'screen_name': 'mic', 'name': 'Mic', 'id': '139909832'}]",,,,
1494799719343734789,1494799719343734789,2022-02-18 14:23:19 Pacific Standard Time,2022-02-18,14:23:19,-0800,2907523070,m4mibear,kali ☆,,LMFAO NAUR KANYE IS SICK FOR POSTING COREY GAMBLE KISSING ANOTHER WOMAN IN THE CLUB,en,[],[],[],0,1,1,[],[],https://twitter.com/m4mibear/status/1494799719343734789,False,,0,,,,,,,,[],,,,
1494799718144253956,1494799718144253956,2022-02-18 14:23:19 Pacific Standard Time,2022-02-18,14:23:19,-0800,1396768447879647232,sitagulrose,sitagülrose,,"Kanye, qayınanasının ifşasın paylaşıb hsvshsj Halaldır menim kaos bebeyim",tr,[],[],[],0,0,1,[],[],https://twitter.com/sitagulrose/status/1494799718144253956,False,,0,,,,,,,,[],,,,
1494799708535111684,1494799708535111684,2022-02-18 14:23:17 Pacific Standard Time,2022-02-18,14:23:17,-0800,2594992543,6srizieri,sa,,o kanye entregando print do marido da kris jenner beijando outra,pt,[],[],[],0,0,0,[],[],https://twitter.com/6srizieri/status/1494799708535111684,False,,0,,,,,,,,[],,,,
1494799707985612804,1494799707985612804,2022-02-18 14:23:17 Pacific Standard Time,2022-02-18,14:23:17,-0800,1143801298250280960,darren45xx,Dwight from the office,,Don’t take Kanye phone. Let this shit flow,en,[],[],[],0,0,0,[],[],https://twitter.com/Darren45xx/status/1494799707985612804,False,,0,,,,,,,,[],,,,
1494799704084914176,1494799704084914176,2022-02-18 14:23:16 Pacific Standard Time,2022-02-18,14:23:16,-0800,3315820672,makayla_howell1,Makayla,,Kanye is stupid omg 😂😂💀,et,[],[],[],0,0,0,[],[],https://twitter.com/Makayla_Howell1/status/1494799704084914176,False,,0,,,,,,,,[],,,,
1494799703879438338,1494592738234413058,2022-02-18 14:23:16 Pacific Standard Time,2022-02-18,14:23:16,-0800,1199373244157104132,maxxxelcrakito,un random,,@Mqrtin9 Oe mais est ce que kanye a mis du tabasco dans une capote ?,fr,[],[],[],1,0,0,[],[],https://twitter.com/maxxxelcrakito/status/1494799703879438338,False,,0,,,,,,,,"[{'screen_name': 'Mqrtin9', 'name': 'Mартин', 'id': '1330347099230236672'}]",,,,
1494799699680935937,1494799699680935937,2022-02-18 14:23:15 Pacific Standard Time,2022-02-18,14:23:15,-0800,88589522,loneskylucas,SKY LUCA$,,I’m not really mad at Kanye for how he’s releasing his album. It’s his body of work. However he wants us to experience it I’m here for it.,en,[],[],[],0,0,0,[],[],https://twitter.com/LoneSkylucas/status/1494799699680935937,False,,0,,,,,,,,[],,,,
1494799692428836868,1494799692428836868,2022-02-18 14:23:13 Pacific Standard Time,2022-02-18,14:23:13,-0800,3328080245,technobabble20,recyclops,,As a man why are u dick riding Kanye West,en,[],[],[],0,0,0,[],[],https://twitter.com/technobabble20/status/1494799692428836868,False,,0,,,,,,,,[],,,,
1494799687177711629,1494490252974731279,2022-02-18 14:23:12 Pacific Standard Time,2022-02-18,14:23:12,-0800,3994750649,fordraneokumu,"Okumu K'Okumu, Msc.",,@TeamKanyeDaily @thatblackguy71 How did Kanye become Kenya again?,in,[],[],[],0,0,0,[],[],https://twitter.com/fordraneokumu/status/1494799687177711629,False,,0,,,,,,,,"[{'screen_name': 'TeamKanyeDaily', 'name': 'TeamKanyeDaily', 'id': '189470083'}, {'screen_name': 'thatblackguy71', 'name': 'Dillan', 'id': '983892717787807745'}]",,,,
1494799680244486150,1494799680244486150,2022-02-18 14:23:10 Pacific Standard Time,2022-02-18,14:23:10,-0800,1333988742172913666,payurrent,rent is due,,not kanye exposing corey gamble im crying,en,[],[],[],0,0,1,[],[],https://twitter.com/payurrent/status/1494799680244486150,False,,0,,,,,,,,[],,,,
1494799679531323398,1494799679531323398,2022-02-18 14:23:10 Pacific Standard Time,2022-02-18,14:23:10,-0800,1596829382,zyitegadgets,Zyite.news,,Kanye West issues response to Kim Kardashian's request to be declared single amid divorce  https://t.co/Ue2SQCDA65  https://t.co/Wsn6QjWJ9g,en,[],['http://dlvr.it/SKFF1M'],['https://pbs.twimg.com/media/FL6YYx2VgAQSUYV.jpg'],0,0,0,[],[],https://twitter.com/ZyiteGadgets/status/1494799679531323398,False,,1,https://pbs.twimg.com/media/FL6YYx2VgAQSUYV.jpg,,,,,,,[],,,,
1494799675097899012,1494721688990224387,2022-02-18 14:23:09 Pacific Standard Time,2022-02-18,14:23:09,-0800,609949027,82firechicken,Jade Fawkes,,@davidifidon201 @KimKardashian No! Kanye is a dumpster fire of a person,en,[],[],[],0,0,0,[],[],https://twitter.com/82firechicken/status/1494799675097899012,False,,0,,,,,,,,"[{'screen_name': 'davidifidon201', 'name': 'David', 'id': '1443620016218333189'}, {'screen_name': 'KimKardashian', 'name': 'Kim Kardashian West', 'id': '25365536'}]",,,,
1494799674166763524,1494799674166763524,2022-02-18 14:23:09 Pacific Standard Time,2022-02-18,14:23:09,-0800,1307389019777568768,totes3d,totes real D 3D news and headline bot not fake tbh,,Kanye West swallows the new Taylor Swift album after dropping acid in Wendy’s parking lot,en,[],[],[],0,0,0,[],[],https://twitter.com/Totes3d/status/1494799674166763524,False,,0,,,,,,,,[],,,,
1494799671335682053,1494799671335682053,2022-02-18 14:23:08 Pacific Standard Time,2022-02-18,14:23:08,-0800,1481902739760287745,melissamicah1,alfa,,Seeing Donda West rap Kanye’s bars with himI’m legit tearing up manThis doc is crazy  https://t.co/IUz3Ky7TDC,en,[],[],['https://pbs.twimg.com/media/FLtROK_VQAAE-3m.jpg'],0,0,0,[],[],https://twitter.com/MelissaMicah1/status/1494799671335682053,False,,1,https://pbs.twimg.com/media/FLtROK_VQAAE-3m.jpg,,,,,,,[],,,,
1494799666549903364,1494799666549903364,2022-02-18 14:23:07 Pacific Standard Time,2022-02-18,14:23:07,-0800,283604227,andyvermaut,Andy Vermaut,,Andy Vermaut shares:Kanye West issues response to Kim Kardashian's request to be declared single amid divorce: Kanye West has filed a response to Kim Kardashian's request for a…  https://t.co/zdHZqyVh4u Thank you. #ThankYouJournalistsForTheNewsWeGetFromYou #AndyVermautThanksYou  https://t.co/lZuhJX6uJM,en,[],['https://www.foxnews.com/entertainment/kanye-west-response-kim-kardashian-request-single-divorce?utm_source=dlvr.it&utm_medium=twitter'],['https://pbs.twimg.com/media/FL6YYBvVkAIZjip.jpg'],0,0,0,"['thankyoujournalistsforthenewswegetfromyou', 'andyvermautthanksyou']",[],https://twitter.com/AndyVermaut/status/1494799666549903364,False,,1,https://pbs.twimg.com/media/FL6YYBvVkAIZjip.jpg,,,,,,,[],,,,
1494799665438466049,1494799665438466049,2022-02-18 14:23:06 Pacific Standard Time,2022-02-18,14:23:06,-0800,787546010,berkleybearnews,Berkley Bear,,Kanye West issues response to Kim Kardashian's request to be declared single amid divorce  https://t.co/BEiTHO4Ga2 #news #topstories #berkleybearnews,en,[],['http://dlvr.it/SKFF0k'],[],0,0,0,"['news', 'topstories', 'berkleybearnews']",[],https://twitter.com/BerkleyBearNews/status/1494799665438466049,False,,0,,,,,,,,[],,,,
1494799665350557713,1494799665350557713,2022-02-18 14:23:06 Pacific Standard Time,2022-02-18,14:23:06,-0800,162267382,gooseeggshawty,Parlay Ziggy,,Nigga Kanye had the biggie littles 😂😂,en,[],[],[],0,0,0,[],[],https://twitter.com/GooseEggShawty/status/1494799665350557713,False,,0,,,,,,,,[],,,,
1494799665304383496,1494799665304383496,2022-02-18 14:23:06 Pacific Standard Time,2022-02-18,14:23:06,-0800,1257842041821835264,nottycuts,nottytweets,,"let’s be clear, Kanye remains a musical talent. But every time several men let any kind of abuse pass, or justify mentally ill behaviour, the world becomes less and less safe for women. So ya’ll can have your “genius” … and we keep counting bodies. Cool.",en,[],[],[],0,0,0,[],[],https://twitter.com/nottycuts/status/1494799665304383496,False,,0,,,,,,,,[],,,,
1494799665052667907,1494785445078519809,2022-02-18 14:23:06 Pacific Standard Time,2022-02-18,14:23:06,-0800,1409454918071734277,piaybo1carti,brian,,@Easyissac2 @yibbywtf @_ColeBennett_ @kanyewest how much u wanna bet,en,[],[],[],1,0,1,[],[],https://twitter.com/pIaybo1carti/status/1494799665052667907,False,,0,,,,,,,,"[{'screen_name': 'Easyissac2', 'name': 'Issac', 'id': '1448760491103379465'}, {'screen_name': 'yibbywtf', 'name': 'Yxbby', 'id': '912782000007901184'}, {'screen_name': '_ColeBennett_', 'name': 'Cole Bennett', 'id': '237875746'}, {'screen_name': 'kanyewest', 'name': 'ye', 'id': '169686021'}]",,,,
1494799662556925952,1494799662556925952,2022-02-18 14:23:06 Pacific Standard Time,2022-02-18,14:23:06,-0800,2477905105,esejohnp,ese,,"Kanye on some shit, but I whole heartedly agree on this one. Artists used to to burn their music on discs and profit easier than now, you practically gotta be a sellout or rely on tours to maintain yourself as a musician.",en,[],[],[],0,0,0,[],[],https://twitter.com/esejohnp/status/1494799662556925952,False,https://twitter.com/tlop444/status/1494531427567820810,0,,,,,,,,[],,,,
1494799656668188672,1494799656668188672,2022-02-18 14:23:04 Pacific Standard Time,2022-02-18,14:23:04,-0800,312149882,chris_1791,Chris 🇺🇸,,Kanye West issues response to Kim Kardashian's request to be declared single amid divorce  https://t.co/ABKfm6nAEz via @foxnews,en,"[{'screen_name': 'foxnews', 'name': 'fox news', 'id': '1367531'}]",['http://dlvr.it/SKFDwH'],[],1,0,0,[],[],https://twitter.com/Chris_1791/status/1494799656668188672,False,,0,,,,,,,,[],,,,
1494799655657377794,1494799655657377794,2022-02-18 14:23:04 Pacific Standard Time,2022-02-18,14:23:04,-0800,8192222,jezebel,Jezebel,,Dirt Bag of the Week: Kanye West  https://t.co/IwEhtrfeyV  https://t.co/PMq2dVWyGa,en,[],['http://dlvr.it/SKFDtc'],['https://pbs.twimg.com/media/FL6YXZmVkAAA-kL.jpg'],0,0,5,[],[],https://twitter.com/Jezebel/status/1494799655657377794,False,,1,https://pbs.twimg.com/media/FL6YXZmVkAAA-kL.jpg,,,,,,,[],,,,
1494799655074422784,1494508481252143105,2022-02-18 14:23:04 Pacific Standard Time,2022-02-18,14:23:04,-0800,1430129296924979200,prettylillting,pretty,,"@StayTru_ Kanye has been emotionally abusive towards her for years—we all seen it, and we see him doing it very loud &amp; publicly right now. No one should have to stay in a relationship like that regardless of how many divorce they’ve had. I don’t kn how you can defend Kanye, you’re so weird",en,[],[],[],0,0,0,[],[],https://twitter.com/prettylillting/status/1494799655074422784,False,,0,,,,,,,,"[{'screen_name': 'StayTru_', 'name': '🦅', 'id': '274242932'}]",,,,
1494799654483021826,1494799654483021826,2022-02-18 14:23:04 Pacific Standard Time,2022-02-18,14:23:04,-0800,104281273,briansbrain42,Brian Myers,,Kanye is bored,in,[],[],[],0,0,0,[],[],https://twitter.com/BriansBrain42/status/1494799654483021826,False,https://twitter.com/forbes/status/1494790236378968076,0,,,,,,,,[],,,,
1494799650251067394,1494799650251067394,2022-02-18 14:23:03 Pacific Standard Time,2022-02-18,14:23:03,-0800,1431389773520850946,luxuriousidea,Just A Kid,,Kanye and Antonio Brown are comedians I swear 🤣🤣🤣,en,[],[],[],0,0,0,[],[],https://twitter.com/luxuriousidea/status/1494799650251067394,False,,0,,,,,,,,[],,,,
1494799648501891072,1494785445078519809,2022-02-18 14:23:02 Pacific Standard Time,2022-02-18,14:23:02,-0800,1482031944326004739,peyotebutton_,A,,@tobiszn888 @rellyrezz @Era8V2 @_ColeBennett_ @kanyewest Only 13yr olds want that trash ass shit 💀,en,[],[],[],0,0,0,[],[],https://twitter.com/peyotebutton_/status/1494799648501891072,False,,0,,,,,,,,"[{'screen_name': 'tobiszn888', 'name': 'tobi', 'id': '3068654736'}, {'screen_name': 'rellyrezz', 'name': 'relly', 'id': '730585440097439744'}, {'screen_name': 'Era8V2', 'name': 'Sandro', 'id': '1380169476176556034'}, {'screen_name': '_ColeBennett_', 'name': 'Cole Bennett', 'id': '237875746'}, {'screen_name': 'kanyewest', 'name': 'ye', 'id': '169686021'}]",,,,
1494799641774329864,1494799641774329864,2022-02-18 14:23:01 Pacific Standard Time,2022-02-18,14:23:01,-0800,1217976711679217671,notbesar,notbesar ✯,,Justinlaboy did something to Kanye,en,[],[],[],0,0,0,[],[],https://twitter.com/notbesar/status/1494799641774329864,False,,0,,,,,,,,[],,,,
1494799638972583937,1494799638972583937,2022-02-18 14:23:00 Pacific Standard Time,2022-02-18,14:23:00,-0800,1461456776935706634,vnzwrld_,Von,,Kanye need to get off IG 😂😂😂😂,en,[],[],[],0,0,1,[],[],https://twitter.com/VNZWRLD_/status/1494799638972583937,False,,0,,,,,,,,[],,,,
1494799636648931329,1494799636648931329,2022-02-18 14:23:00 Pacific Standard Time,2022-02-18,14:23:00,-0800,3413631105,eadiett,Melanin 🌻,,@GotDamnZo you should make a Mini series debunking Kanye’s messages because WOAH,en,[],[],[],0,0,0,[],[],https://twitter.com/EadieTt/status/1494799636648931329,False,,0,,,,,,,,[],,,,
1494799634367229955,1494799634367229955,2022-02-18 14:22:59 Pacific Standard Time,2022-02-18,14:22:59,-0800,212950708,bsbspencer,B,,Love this Kanye documentary,en,[],[],[],0,0,0,[],[],https://twitter.com/bsbspencer/status/1494799634367229955,False,,0,,,,,,,,[],,,,
1494799633154981888,1494799633154981888,2022-02-18 14:22:59 Pacific Standard Time,2022-02-18,14:22:59,-0800,2576060155,901tyyy,Tyy🥷🏿,,This Kim K 4th divorce and everybody blaming Kanye lol,en,[],[],[],0,0,0,[],[],https://twitter.com/901tyyy/status/1494799633154981888,False,,0,,,,,,,,[],,,,
1494799629958922240,1494799629958922240,2022-02-18 14:22:58 Pacific Standard Time,2022-02-18,14:22:58,-0800,2653262244,creoiepatra,❦,,"Kanye used to sound so hood, now he sounding like a valley bitch",en,[],[],[],0,0,0,[],[],https://twitter.com/creoIepatra/status/1494799629958922240,False,,0,,,,,,,,[],,,,
1494799624896454662,1494799624896454662,2022-02-18 14:22:57 Pacific Standard Time,2022-02-18,14:22:57,-0800,1380909214957252609,propseth,props,,"Tell me you support NFTs without telling me you support NFTs. We welcome you with open arms, @kanyewest!",en,"[{'screen_name': 'kanyewest', 'name': 'ye', 'id': '169686021'}]",[],[],0,0,0,[],[],https://twitter.com/propseth/status/1494799624896454662,False,https://twitter.com/mic/status/1494738819307950082,0,,,,,,,,[],,,,
1494799614964289544,1494799614964289544,2022-02-18 14:22:54 Pacific Standard Time,2022-02-18,14:22:54,-0800,38942955,ihateclue,C4 🐐🏁💙,,This Kim K 4th divorce and everyone blaming Kanye,en,[],[],[],1,0,0,[],[],https://twitter.com/iHateClue/status/1494799614964289544,False,,0,,,,,,,,[],,,,
1494799611390840840,1494508481252143105,2022-02-18 14:22:54 Pacific Standard Time,2022-02-18,14:22:54,-0800,3241971047,etsteam,buster23,,@StayTru_ And you know this is all Kim’s fault?  How do you know? And Kanye’s current behavior is ok,en,[],[],[],0,0,0,[],[],https://twitter.com/etsteam/status/1494799611390840840,False,,0,,,,,,,,"[{'screen_name': 'StayTru_', 'name': '🦅', 'id': '274242932'}]",,,,
1494799606282084353,1494683753066770440,2022-02-18 14:22:52 Pacific Standard Time,2022-02-18,14:22:52,-0800,1397359366966235143,_sboyy,sboyy,,@Havenz_ @chrboo2 @kanyewest good battle mr havenz,en,[],[],[],0,0,0,[],[],https://twitter.com/_sboyy/status/1494799606282084353,False,,0,,,,,,,,"[{'screen_name': 'Havenz_', 'name': 'Havenz', 'id': '881989981849477120'}, {'screen_name': 'chrboo2', 'name': 'charboo2 🐢', 'id': '1207710371777273857'}, {'screen_name': 'kanyewest', 'name': 'ye', 'id': '169686021'}]",,,,
1494799602440101889,1494799602440101889,2022-02-18 14:22:51 Pacific Standard Time,2022-02-18,14:22:51,-0800,263388911,siggssss,Siggs.eth ☠️,,People don’t forget that kanye is off the wagon bat shit crazy,en,[],[],[],0,0,1,[],[],https://twitter.com/Siggssss/status/1494799602440101889,False,,0,,,,,,,,[],,,,
1494799593644642308,1494799593644642308,2022-02-18 14:22:49 Pacific Standard Time,2022-02-18,14:22:49,-0800,78222718,mrredmartian,Beige Rob 🏁,,"No Kanye West, i am not buying a stem player.",en,[],[],[],1,0,3,[],[],https://twitter.com/MrRedMartian/status/1494799593644642308,False,,0,,,,,,,,[],,,,
1494799590792564740,1494798594519584771,2022-02-18 14:22:49 Pacific Standard Time,2022-02-18,14:22:49,-0800,1309522866564718594,c_ajuhlia,casiqua,,@gabby_madd @kanyewest i can agree with this,en,[],[],[],1,0,1,[],[],https://twitter.com/c_ajuhlia/status/1494799590792564740,False,,0,,,,,,,,"[{'screen_name': 'gabby_madd', 'name': 'GabbyMaddox Realtor', 'id': '1536289374'}, {'screen_name': 'kanyewest', 'name': 'ye', 'id': '169686021'}]",,,,
1494799587965554692,1494799587965554692,2022-02-18 14:22:48 Pacific Standard Time,2022-02-18,14:22:48,-0800,764689507316883456,boomerlaing,b🤍☻,,Kanye on Instagram &gt; Kanye on Twitter,ht,[],[],[],0,0,1,[],[],https://twitter.com/boomerlaing/status/1494799587965554692,False,,0,,,,,,,,[],,,,
1494799586850111488,1494522041105584132,2022-02-18 14:22:48 Pacific Standard Time,2022-02-18,14:22:48,-0800,1491323719587086340,isabell80647731,Isabella Lee,,@chartdata @kanyewest My vote for #BestMusicVideo at the #iHeartAwards 2022 goes to #Butter by @BTS_twt 🏆,en,"[{'screen_name': 'bts_twt', 'name': '방탄소년단', 'id': '335141638'}]",[],[],0,0,0,"['bestmusicvideo', 'iheartawards', 'butter']",[],https://twitter.com/Isabell80647731/status/1494799586850111488,False,,0,,,,,,,,"[{'screen_name': 'chartdata', 'name': 'chart data', 'id': '744260935527735296'}, {'screen_name': 'kanyewest', 'name': 'ye', 'id': '169686021'}]",,,,
